no,ELE,SLP,TMP,PPT,AREA
US_0000685,111.5517265,0.526478223,12.57670963,1199.619963,237.5308
US_0000710,154.99,0.37,11.66,1137.84,70.4
US_0000715,199.94,1.27,11.79,1205.41,56.9
US_0000719,186.9,1.04,11.98,1203.48,38
US_0000720,207.43,0.83,11.79,1200.18,23
US_0000722,121.92,0.44,12.58,1186.79,58.7
US_0000735,127.06,0.46,12.64,1225.04,15.8
US_0000736,114.07,0.44,12.86,1225.37,30.5
US_0000742,115.2631631,0.31111412,12.68888938,1223.892023,87.54879
US_0000744,111.404017,0.364059952,12.68888926,1216.689872,178.2047
US_0000746,113.7841652,0.301337236,12.68888938,1235.623932,70.06701
US_0000756,167.11,0.39,11.79,1217.14,60.6
US_0000815,600.71,0.98,7.43,982.9,90.6
US_0000904,284.3738112,1.126521057,10.24179512,1165.549084,287.0694
US_0000905,275.7574957,1.275633875,10.60745063,1154.857393,416.1592
US_0000917,143.55,0.43,11.9,1141.92,470
US_0000945,91.15368557,0.459239,13.57521395,1181.733333,8.09139
US_0000982,43.28224556,0.199706251,13.92927392,1144.533538,234.3754
US_0000985,823.1170166,1.12623,9.900641319,1208.584615,11.57615
US_0000987,1016.47,1.34,9.9,1206.34,48.7
US_0001044,405.8790762,0.666657033,12.35370404,936.8645833,120.5332
US_0001100,46.63315964,0.373964,13.92927397,1114.497436,13.96555
US_0001219,530.477829,2.99287,11.8972222,1049.452564,19.21142
US_0001242,586.5653013,3.526738101,13.12115427,1237.278632,69.64236
US_0001289,116.6618616,0.291915636,15.78760722,1164.930256,194.9916
US_0001291,90.27287483,0.362618,15.78760722,1170.815385,12.12725
US_0001298,120.4255992,0.256879469,15.78760722,1181.709829,94.90585
US_0001311,72.56025293,0.180816151,15.84271311,1196.973032,10168.19
US_0001330,197.3597641,0.362995565,15.24091909,1180.841026,34.74515
US_0001337,169.6138897,0.32011,15.48269252,1193.196154,20.93309
US_0001346,215.2764021,0.196605,15.41709408,1186.194872,16.80579
US_0001355,104.1079641,0.298325901,16.34765055,1198.762179,244.4739
US_0001395,222.4847851,0.335065133,16.31346184,1143.27208,91.67339
US_0001409,247.7214088,0.513615099,15.40171027,1189.787328,20380.34
US_0001418,161.1205592,0.300643,16.33440189,1180.785897,38.14236
US_0001435,644.3977408,2.526480895,13.52350467,1297.138582,536.5655
US_0001441,228.2984835,0.191808952,16.31346177,1141.860684,65.31043
US_0001447,219.3135503,0.253260091,16.31346177,1129.004701,33.3263
US_0001464,211.8709684,0.235913209,16.31346165,1136.090278,174.8042
US_0001484,356.0023926,0.765223305,15.41118209,1241.187576,9205.075
US_0001509,325.1354208,0.632438086,15.43562312,1347.09806,718.4758
US_0001522,302.1403719,0.444574599,16.43226499,1365.851816,217.7288
US_0001534,388.2951387,1.264350309,15.33787241,1469.992857,1088.668
US_0001537,287.6564291,0.400564872,16.43226501,1336.706885,285.7496
US_0001545,171.0521536,0.25265271,17.04806157,1172.116461,590.2624
US_0001546,158.89,0.21,17.19,1173.91,115
US_0001548,209.66,0.38,16.75,1236.05,2420
US_0001556,166.1439657,0.373747687,17.6108976,1185.35,43.51761
US_0001570,769.92,2.02,14.33,1786.07,184.4
US_0001575,235.4781712,0.247251256,16.62380925,1277.419048,286.8526
US_0001577,235.7420557,0.236664181,17.03615399,1272.148889,187.01
US_0001583,173.21,0.27,17.36,1196.05,33.9
US_0001588,134.41,0.59,17.79,1163.89,7.5
US_0001614,27.83162229,0.08992761,19.5117521,1206.618974,222.3088
US_0001625,274.41,0.36,16.9,1303.64,182
US_0001631,295.5926932,0.306588288,16.75496784,1352.272527,489.0627
US_0001642,268.5,0.31,16.9,1306.21,181
US_0001645,162.43,0.23,17.47,1225.01,72.2
US_0001647,159.3,0.36,17.81,1209.41,31.3
US_0001651,114.07,0.18,18.62,1159.84,163
US_0001653,84.11,0.18,18.93,1155.49,49.2
US_0001657,278.63,0.36,16.19,1358.05,332
US_0001660,250.32,0.33,16.68,1313.8,940
US_0001666,182.14,0.24,17.27,1216.33,262
US_0001668,178.54,0.27,17.47,1213.82,190
US_0001670,194.2348542,0.292041628,17.14003739,1246.355766,8364.823
US_0001671,180.75,0.28,17.27,1233.89,3770
US_0001694,15.47444693,0.04607071,23.00940191,1289.030342,45.75886
US_0001701,26.47,0.06,22.83,1317.18,72.7
US_0001712,12.288664,0.049380293,22.98290473,1314.784707,7034.983
US_0001717,13.304479,0.066315864,22.85678233,1321.945842,8930.325
US_0001737,6.888080662,0.038142714,21.62136807,1296.727607,316.6728
US_0001762,33.15449726,0.066909504,22.97393183,1310.932821,468.8511
US_0001778,16.13527586,0.03588393,23.37131774,1288.00674,639.1537
US_0001805,36.8,0.05,23.2,1393.32,42
US_0001820,7.780641079,0.0581707,23.30619709,1390.962821,13.8476
US_0001825,11.26987631,0.062242598,23.30495081,1417.073504,182.2021
US_0001827,36.85,0.16,23.16,1394.95,31.4
US_0001829,31.52196666,0.053933125,23.1598296,1394.690064,91.02328
US_0001835,39.38,0.12,23.15,1391.66,107
US_0001846,32.19393423,0.100926024,23.03899618,1385.951923,66.9434
US_0001856,13.17234712,0.0514568,22.73141025,1370.268376,32.4395
US_0001857,17.24503303,0.039853629,22.79366117,1387.111538,63.1327
US_0001870,8.15,0.07,22.73,1396.35,4.43
US_0001900,75.71429012,0.099657518,19.55987676,1198.041026,1224.772
US_0001903,69.92,0.14,19.49,1260.52,269
US_0001908,59.94531107,0.095679546,19.77728677,1261.057379,18792.4
US_0001930,22.21,0.05,20.29,1561.08,102
US_0001935,80.20026731,0.130451324,19.82927342,1412.008974,44.80471
US_0001937,71.16,0.18,19.79,1444.73,305
US_0001940,65.56587488,0.173473874,19.7819834,1406.950321,5321.62
US_0001941,18.4655642,0.046116483,20.2905985,1562.065641,438.6776
US_0001942,766.14,3.13,13.87,1694.98,44.7
US_0001953,305.4962987,0.460226,16.89999999,1370.839744,23.38819
US_0001969,295.127039,0.275382007,16.89999979,1333.639487,94.2229
US_0001972,293.92,0.32,16.71,1309.7,31.5
US_0001973,281.0672913,0.31525951,16.80491447,1298.006731,87.5781
US_0001977,388.95,0.6,15.92,1418.88,2060
US_0001984,245.25,0.26,17.38,1346.14,127
US_0001991,155.85,0.39,18.28,1253.12,342
US_0001996,113.4,0.26,18.67,1329.34,112
US_0002001,274.91,0.23,17.09,1294.98,127
US_0002008,273.54,0.24,17.27,1312.68,101
US_0002021,138.31,0.26,18.69,1232.51,527
US_0002035,57.24921137,0.080276385,19.43685889,1347.405915,1520.289
US_0002046,103.45,0.27,19.06,1328.62,21.4
US_0002070,122.62,0.25,18.62,1392.04,442
US_0002082,31.78,0.19,19.77,1691.78,27.8
US_0002086,44.09,0.2,19.65,1707.81,192
US_0002093,497.07,0.96,14.01,1585.92,9.99
US_0002094,418.2,0.81,15.21,1535.52,119
US_0002098,419.74,1.36,15.18,1516.8,252
US_0002099,674.7088386,3.42544,15.15512809,1609.655128,24.5366
US_0002102,444.51,3.81,15.16,1538.59,64
US_0002108,274.57,1.04,15.9,1431.68,16.6
US_0002130,264.8,0.38,15.94,1372.03,33.1
US_0002143,245.61,0.76,16.47,1444.22,141
US_0002152,249.94,0.54,17.42,1460.02,263
US_0002160,332.93,0.37,16.48,1415.53,406
US_0002162,305.37,0.43,16.81,1418.76,2058
US_0002168,221.48,0.34,17.43,1401.42,4646
US_0002174,289.7479131,0.550491,16.57585484,1457.861111,45.3605
US_0002175,237.77,0.51,16.67,1433.04,140
US_0002176,214.59,0.3,16.58,1424.46,17
US_0002177,216.1669385,0.407879037,16.80000019,1423.830769,64.3124
US_0002180,222.74,0.49,16.86,1431.71,226
US_0002183,206.93,0.51,16.98,1434.56,335
US_0002187,147.41,0.39,17.62,1439.93,1480
US_0002190,90.51,0.24,18.58,1429.21,261
US_0002192,205.22,0.48,17.08,1409.13,21473
US_0002198,149.25,0.37,16.72,1467.91,15.7
US_0002201,126.24,0.26,16.72,1468.29,19.1
US_0002202,178.6895654,0.324193126,16.6890763,1482.315242,366.6233
US_0002208,164.86,0.34,16.89,1492.59,798
US_0002223,61.64,0.13,18.02,1403.39,158
US_0002226,254.19,0.48,15.81,1466.76,13
US_0002228,228.43,0.49,16.12,1471.57,487
US_0002229,253.3,0.37,16.32,1495.25,92.1
US_0002232,150.8120195,0.366773451,17.04212472,1483.086126,391.0113
US_0002237,247.54,0.68,16.58,1448.22,27.4
US_0002242,208.05,0.52,16.8,1426.94,26
US_0002244,195.89,0.41,16.8,1433.38,52.2
US_0002248,195.24,0.42,16.65,1457.05,4219
US_0002250,136.44,0.48,17.76,1467.68,6.16
US_0002251,114.44,0.26,17.62,1476.94,57.2
US_0002255,99.27,0.14,18.25,1431.3,32.3
US_0002260,115.37,0.27,17.52,1442.84,18417
US_0002262,112.09,0.22,18.86,1510.17,10.5
US_0002264,36.08843014,0.231495212,19.96011406,1681.622436,47.4879
US_0002267,114.8,0.28,18.94,1519.55,257
US_0002272,102.91,0.24,18.9,1518.32,2542
US_0002278,127.5,0.26,18.09,1456.79,342
US_0002280,103.67,0.23,18.58,1503.57,492
US_0002283,91.32,0.25,19.59,1592.35,355
US_0002284,66.3,0.21,19.51,1600.38,52.6
US_0002285,77.13,0.25,19.65,1593.04,701
US_0002286,61.43,0.24,19.82,1628.61,441
US_0002288,63.32,0.23,19.35,1597.94,20.4
US_0002290,59.8,0.23,19.53,1605.85,562
US_0002291,68.65509503,0.21072466,19.93226506,1662.124679,73.3582
US_0002292,62.38745422,0.219308,19.93226531,1679.605128,15.9679
US_0002293,61.52911546,0.077470936,19.93226531,1686.216667,23.6898
US_0002295,65.42,0.25,19.86,1623.74,308
US_0002296,146.61,0.18,17.64,1447.49,520
US_0002298,144.18,0.2,17.65,1454.45,1346
US_0002299,137.22,0.18,17.93,1466.14,411
US_0002300,140.14,0.2,17.79,1457.31,1981
US_0002308,115.52,0.29,19.08,1565.67,130
US_0002314,56.59238425,0.211299533,19.97564135,1602.097924,242.9783
US_0002315,59.56,0.2,19.98,1603.65,175
US_0002380,506.02,0.88,10.28,1244.64,96.8
US_0002388,448.01,0.91,10.96,1166.85,11
US_0002391,1028.776917,1.165401826,10.0009403,1234.750801,149.7898
US_0002437,320.92,0.28,10.17,1050.55,854
US_0002440,320.63,0.29,10.16,1049.67,978
US_0002446,316.88,0.46,10.02,1064.8,96.7
US_0002460,339.84,0.39,11.08,1017.61,97.7
US_0002555,797.06,1.32,12.17,1169.05,6687
US_0002560,976.49,1.6,10.31,1338.76,529
US_0002573,617.34,2.13,11.85,1221.34,62.8
US_0002585,576.36,1.12,12.1,1197.76,833
US_0002589,342.03,0.42,13.37,1231.57,37.9
US_0002611,543.41,1.02,12.31,1181.94,936
US_0002630,350.3058417,0.27628963,10.60961557,1048.465919,225.3869
US_0002638,271.9062691,0.106570665,11.21709432,1018.281197,45.9331
US_0002641,299.3,0.14,11.21,1035.34,277
US_0002645,310.92,0.15,11.5,1069.22,570
US_0002648,297.32,0.29,11.54,1062.93,1136
US_0002653,301.39,0.72,12.41,1148.37,12.2
US_0002665,292.75,0.16,12.26,1146.25,352
US_0002675,283.3859626,0.551400781,13.0076927,1238.992308,20.30096
US_0002678,260.5,0.33,12.86,1191.42,226
US_0002693,362.6976088,0.516337031,10.42670957,976.3011966,127.548
US_0002695,300.17,0.11,10.67,952.4,152
US_0002698,313.73,0.16,10.58,979.5,926
US_0002706,346.64,0.32,10.57,1013.36,310
US_0002714,311.323239,0.225139332,10.91267441,1018.043136,7030.208
US_0002715,316.43,0.19,11.18,1057.58,197
US_0002717,324.57,0.3,11.09,1084.16,69
US_0002725,331.7,0.29,11.06,1079.95,200
US_0002745,338.7,0.46,13.95,1279.36,77.3
US_0002763,299.7294603,0.224507092,13.25641053,1234.37735,61.21393
US_0002765,284.173951,0.1853721,13.1797278,1221.836126,378.4807
US_0002769,292.77,0.18,13.28,1232.1,9.57
US_0002770,288.7,0.2,13.17,1230.48,30
US_0002791,142.9386701,0.218682961,13.63247889,1217.047756,61.1296
US_0002794,259.7551033,0.207702584,13.36732427,1282.203358,455.8674
US_0002799,234.26,0.24,12.79,1273.98,79.9
US_0002802,206.1735981,0.207589537,13.63247889,1266.050641,30.9079
US_0002807,202.7909851,0.439689428,13.69316253,1297.971795,20.72689
US_0002819,231.97,0.35,13.36,1230.42,37.1
US_0002884,232.47,0.08,10.46,1015.3,1869
US_0002900,203.6225548,0.135256,11.71794901,1043.289744,12.06314
US_0003020,628.18,1.97,13.71,1323.22,55.8
US_0003042,271.9822174,0.675932263,14.97939839,1443.69984,549.0012
US_0003045,175.7657547,0.715205193,15.29957275,1287.976923,19.80391
US_0003052,202.150623,0.438323879,15.16634704,1319.653974,246.9554
US_0003060,239.7012588,0.39736588,15.03311981,1366.87652,538.0381
US_0003107,498.37,0.62,13.68,1147.71,79
US_0003111,711.49,1.87,12.92,1236.59,1688.4
US_0003132,403.2401978,0.604674,14.14038485,1180.294872,11.52382
US_0003176,493.1460639,0.377499412,13.8030631,1499.175769,442.91
US_0003208,423.33,1.95,14.97,1557.95,131
US_0003240,288.59,0.48,15.07,1457.29,35.7
US_0003241,307.1202144,0.372935858,15.07564112,1477.359639,1070.918
US_0003254,143.3447729,0.197682026,14.92079789,1389.923504,71.51038
US_0003279,440.0888631,0.381242167,4.824216885,882.2050916,674.8223
US_0003323,474.406725,0.266538798,4.421080773,819.5328938,2708.244
US_0003330,467.1279933,0.246810408,4.656104552,819.7207135,6400.441
US_0003344,304.4698563,0.235954313,6.163987783,818.8423958,2404.544
US_0003357,391.7533196,0.268621506,5.794762783,811.6220827,223.6666
US_0003362,303.2247835,0.206962288,6.597910147,827.8104086,13700.86
US_0003364,297.4297976,0.206823986,6.597910147,827.2435857,15349.97
US_0003366,274.2731459,0.153901,7.868803733,778.9705128,19.98757
US_0003368,293.1912269,0.2096146,6.715500233,823.7106892,16176.05
US_0003383,215.2361679,0.231511,9.121367748,845.3179487,23.12768
US_0003395,207.2933461,0.311864024,10.51196595,1026.697265,136.9681
US_0003396,212.8256122,0.218325208,10.46269842,1023.167877,298.5852
US_0003408,274.49,0.12,10.22,979.65,91.7
US_0003410,290.77,0.11,10.14,979.21,142
US_0003423,278.0170414,0.14741065,9.767094172,903.400641,118.4838
US_0003462,294.2378213,0.153507714,8.340545043,905.7931197,963.4312
US_0003471,288.2092372,0.336372,7.272649679,867.2564103,19.09149
US_0003475,352.6726754,0.399766559,6.993151078,838.5390911,3545.51
US_0003477,263.6179458,0.229951817,7.172673274,849.6693257,334.1042
US_0003478,318.6524658,0.263341939,6.785042983,831.0731868,349.5183
US_0003499,368.8900231,0.287820422,6.769853751,788.6127683,3983.112
US_0003574,198.9141984,0.053408626,10.10825336,892.5608974,224.3202
US_0003591,250.15,0.1,10.3,915.79,4.23
US_0003612,232.5921631,0.650867027,10.24893184,963.3517094,45.5443
US_0003621,342.0721474,0.499336,10.16880373,1029.653846,19.6198
US_0003622,324.6219423,0.342722598,10.16880373,1021.998291,79.4492
US_0003623,321.79,0.33,10.11,1052.97,83.9
US_0003626,323.6660814,0.378642872,10.14522812,1040.33123,2208.421
US_0003630,292.63,0.36,9.99,1076.8,685
US_0003645,263.32,0.44,8.53,1002.7,81.6
US_0003651,502.73,1.19,7.87,951.36,88.9
US_0003658,464.98,1.21,7.88,1002.23,39.1
US_0003670,423.1833656,1.376457751,8.516880476,1043.946368,104.2737
US_0003692,400.4556544,0.734762703,7.57215303,1344.016861,650.3599
US_0003717,153.5878503,0.837008743,6.757906156,870.7028846,176.5899
US_0003720,231.0601043,1.431814483,5.96752157,902.1628205,174.9474
US_0003734,124.1093403,0.680095683,7.831837691,972.1911538,160.0536
US_0003766,309.0708641,0.080280031,6.263918027,590.8221217,1314.926
US_0003814,315.255544,0.0339521,4.644230818,515.0435897,4.5804
US_0003868,400.639188,0.14945871,5.821234783,710.6120742,31808.65
US_0003944,303.0430452,0.610072824,7.414163822,855.7603872,443.3587
US_0003996,359.1091338,0.187615383,8.345245777,901.4367476,895.3011
US_0004002,218.7314401,0.151412967,10.41517104,917.291453,149.3356
US_0004005,294.1320718,0.228614893,8.24504016,826.3871795,1186.3
US_0004021,291.2791901,0.207297,8.684188219,912.8230769,3.928805
US_0004023,299.66,0.19,8.68,918.73,39.8
US_0004034,315.423848,0.316252932,8.056196604,878.5275641,51.42288
US_0004062,309.0999066,0.191373787,9.067384573,882.508288,8068.189
US_0004065,248.9478742,0.161389182,10.1150489,918.5442308,155.7941
US_0004104,222.7746028,0.091888483,11.06939714,945.1430769,155.8944
US_0004128,359.8903289,0.163296829,9.250853942,831.1317851,9104.891
US_0004137,362.4589137,0.159794684,8.806001565,805.4096753,30837.24
US_0004164,248.5053227,0.094774403,12.36012833,1062.991966,467.3125
US_0004211,225.0434716,0.176880265,9.848344265,935.9467033,237.2947
US_0004216,220.1,0.22,10.2,972.01,13
US_0004222,199.5073128,0.071841767,9.968632429,914.8602176,316.6978
US_0004238,231.6373917,0.101450282,10.08611139,952.9987179,90.0612
US_0004242,222.0752311,0.178563811,10.08611139,955.0333333,60.64767
US_0004243,225.2476031,0.149547,10.08611141,966.5970085,28.66574
US_0004258,263.74,0.26,9.93,950.15,51.7
US_0004287,235.07,0.12,11.39,971.22,240
US_0004290,219.45,0.09,11.73,1012.55,938
US_0004301,247.67,0.15,11.25,972.3,34.4
US_0004321,209.1810842,0.057953125,11.88528332,1035.233574,969.0811
US_0004325,209.98,0.06,12.17,1037.38,112
US_0004339,185.4348332,0.111372207,13.03940171,1031.775478,1742.939
US_0004347,153.97,0.16,13.5,1111.42,88
US_0004349,160.8,0.21,13.2,1120.63,76.9
US_0004367,2027.573716,2.120350674,5.277350517,323.2721612,397.9087
US_0004371,2142.032568,3.247351857,5.202752816,339.0956197,3985.917
US_0004459,2577.51154,4.952919492,2.426782692,603.596398,275.8636
US_0004521,2607.812596,5.353018646,2.414697601,533.4734007,1799.869
US_0004585,1245.84,0.66,7.82,360.8,1237
US_0004593,641.8893993,0.171971976,5.051115195,444.8243419,1192.38
US_0004594,625.1702931,0.267153574,5.357241508,435.012967,530.4446
US_0004617,774.4992613,0.303943717,5.925048522,418.9249328,3911.817
US_0004622,723.3145275,0.35197947,6.023212598,426.3192472,7485.234
US_0004636,614.577699,0.3294796,5.772824483,467.5466317,1999.443
US_0004637,626.23,0.27,7.3,434.94,355
US_0004655,1099.37,0.33,9.03,418.07,188
US_0004658,1555.03,1.05,7.2,476.78,45.6
US_0004661,1683.58,1.14,7.62,503.69,105
US_0004670,2028.74,1.67,6.89,534.83,7.84
US_0004677,1656.12,1.22,7.62,520.29,456
US_0004680,1551.07,1.1,7.47,556.09,127
US_0004682,1729.86,2.29,6.89,605.39,21.5
US_0004683,1231.63,1.34,7.66,562.66,211
US_0004695,1400.5,2.46,7.25,534.08,40.7
US_0004696,1947.26,1.37,6.95,554.87,64.8
US_0004698,1868.37,1.34,7.08,556,27.8
US_0004699,1858.513666,1.53173479,6.986253604,564.0769841,369.5175
US_0004705,1644.78,1.97,6.89,622.69,56.5
US_0004706,1466.77,1.76,7.06,613.01,77.3
US_0004707,1341.16,1.49,7.31,617.78,102
US_0004709,955.1,0.35,8,538.84,460
US_0004711,1684.93,1.32,6.89,620.81,15.7
US_0004716,780.323861,0.291036741,8.651413685,435.913663,626.5574
US_0004722,1156.29,0.7,8.54,412.2,1367
US_0004727,789.66,0.45,8.72,473.07,273
US_0004737,497.1798074,0.198177593,8.507589988,591.171891,1897.061
US_0004738,469.81,0.31,8.92,626.59,594
US_0004752,794.66,0.35,8.74,516.36,532
US_0004763,487.593705,0.108767489,4.666368912,471.8247703,2813.007
US_0004789,465.09,0.17,8.17,647.87,446
US_0004803,536.5,0.2,7.12,625.48,3778
US_0004905,2649.624672,4.047414838,4.83519817,489.3454545,462.6931
US_0004914,3484.943164,3.675482829,0.807478647,663.6680912,38.30527
US_0004915,2920.455566,8.54455,0.807478647,577.4435897,5.584367
US_0004916,3402.692869,4.921841735,0.807478656,656.2389744,369.3522
US_0004919,3132.070971,4.715876898,1.781213039,584.5247394,854.6102
US_0004932,2560.113583,3.131787666,4.830714666,519.4497041,800.3119
US_0004952,2161.877285,0.976129513,6.178119721,371.4307692,680.1685
US_0004961,745.2924744,0.23690867,10.58482901,594.6894872,206.7372
US_0004968,504.8971435,0.07535604,10.31165492,689.1960839,263.0633
US_0004995,532.52,0.21,9.37,604.68,671
US_0005007,412.2640586,0.321457037,11.22094057,732.1320513,152.9
US_0005008,417.2022349,0.337481985,11.21517137,724.3206154,240.7616
US_0005013,410.1416671,0.306942169,11.03330749,760.0110454,1966.382
US_0005019,339.4233513,0.128273,10.53995741,800.2423077,22.20046
US_0005089,857.72,0.24,11.6,525.68,590
US_0005104,991.5,0.3,11.74,478.02,5760
US_0005105,988.56,0.3,11.76,479.31,5810
US_0005116,697.32,0.34,12.18,558.95,1917
US_0005119,782.11,0.31,12.25,549.15,11730
US_0005127,733.13,0.32,11.81,532.86,1502
US_0005129,649.78,0.32,11.8,572.18,5340
US_0005145,475.19,0.15,11.19,733.74,4777
US_0005161,401.68,0.17,12.63,898.74,16.9
US_0005162,387.03,0.28,12.72,900.45,49.3
US_0005165,348.25,0.22,12.65,902.44,431
US_0005166,334.32,0.25,12.83,925.06,1141
US_0005177,317.19,0.21,13.53,1042.98,46
US_0005180,308.22,0.18,13.53,1044.67,26.6
US_0005215,277.1930433,0.157361,11.83717972,1056.009231,43.43322
US_0005227,386.52,0.28,12.84,930.91,177
US_0005231,365.26,0.26,12.93,930.73,114
US_0005239,320.66,0.23,13.49,994.42,2669
US_0005243,281.5534332,0.241697289,13.90807399,1081.603526,1288.947
US_0005245,294.19,0.22,14.03,1087.86,292
US_0005253,410.4522923,0.332935184,13.90427345,1142.475641,35.87338
US_0005265,369.8547381,0.354183591,13.76679303,1112.486382,937.483
US_0005272,289.3066817,0.279392956,13.72035112,1073.208741,37600.19
US_0005286,219.4064301,0.35803,13.33824801,1015.010256,11.01781
US_0005287,200.5974676,0.308549,13.33824801,1011.021154,29.52796
US_0005289,187.4069595,0.371937,13.33824801,1010.784615,15.68401
US_0005291,175.464778,0.45796597,13.78290636,1014.214103,32.9989
US_0005294,169.730531,0.191642547,13.78290636,1012.658547,100.5364
US_0005296,158.2261505,0.184149,13.78290636,1011.792308,13.32649
US_0005299,186.8036484,0.317442,13.78290636,1017.744872,22.51805
US_0005308,164.5528809,0.287389,13.78290636,1017.710256,10.68886
US_0005329,193.5903931,0.458436,13.61111149,1020.978205,18.21518
US_0005330,179.8762444,0.26976,13.33824801,1014.951923,22.72172
US_0005336,173.0607605,0.300838,13.84337638,1020.44359,18.72981
US_0005361,160.86,0.27,16.16,1423.26,210
US_0005365,130.0346192,0.238689587,16.39791692,1384.662703,1995.108
US_0005369,269.0144097,1.07836625,13.81858987,1162.682906,43.55679
US_0005382,77.8,0.1,16.62,1256.61,535
US_0005386,405.1684091,0.971058,14.95576939,1222.121795,24.00912
US_0005403,393.0842099,0.45739047,14.88766066,1152.693803,129.2177
US_0005405,357.10021,0.545910129,14.51111119,1130.004657,515.6244
US_0005406,370.8227588,0.538241076,14.05384607,1117.555235,771.3586
US_0005409,512.4735718,0.854397798,15.31286335,1241.233974,168.2518
US_0005414,379.9024137,0.688979018,14.61338434,1170.026329,20739.32
US_0005425,304.4353926,0.514379526,13.42793824,1155.854701,76.35636
US_0005435,350.3205454,0.436023258,13.40608225,1134.054731,846.4747
US_0005455,301.0190938,0.94412079,15.62082181,1283.316619,3455.896
US_0005458,80.36229865,0.091568339,16.08848017,1261.74465,2936.95
US_0005460,3492.270121,4.314935921,0.184401704,621.0641026,140.4106
US_0005476,2709.391157,2.33067314,5.105733761,401.0768842,692.4307
US_0005479,2819.677163,3.762187271,6.422901569,453.2177778,355.3357
US_0005485,2565.870879,3.136632505,5.258620073,389.9584984,11690.16
US_0005488,2474.590434,1.72557,9.00170951,432.7173077,25.77853
US_0005491,2157.375326,0.648127,8.1301282,426.774359,6.14022
US_0005495,2169.590858,1.757223248,9.00170951,411.0871795,31.23935
US_0005496,2327.511764,2.120740172,8.217319696,428.4907692,514.2085
US_0005501,2774.419703,6.454885266,9.00170951,476.2423077,70.26937
US_0005503,2414.919949,3.352867821,7.640249338,436.449697,1073.335
US_0005519,2218.31,2.19,6.55,374.71,10847
US_0005539,810.5,0.18,13.43,549.49,73.8
US_0005543,790.3277255,0.215068431,12.69175828,524.0325546,2892.499
US_0005553,468.5804802,0.144871122,13.84511481,772.0980769,2066.001
US_0005554,460.1133787,0.129242064,13.92929503,787.9203671,3280.279
US_0005560,609.42,0.17,13.73,646.95,117
US_0005563,400.54,0.15,14.69,808.13,154
US_0005565,423.28,0.16,14.09,869.59,426
US_0005578,1264.78,0.25,12.41,383.61,835
US_0005582,587.82,0.4,14.76,596.35,408
US_0005588,380.805634,0.183115509,15.67008556,872.1558974,165.1231
US_0005591,823.2827109,0.360720672,13.93764824,567.670717,42458.17
US_0005594,219.82,0.32,15.82,1075.65,11.6
US_0005596,212.34,0.21,15.82,1086.88,17.9
US_0005597,218.62,0.14,15.82,1082.3,5.48
US_0005604,361.54,0.39,14.21,950.7,220
US_0005606,317.94,0.32,14.3,993.77,634
US_0005613,295.71,0.36,14.78,1005.69,1369
US_0005622,230.63,0.64,16.06,1038.42,8.11
US_0005623,215.85,0.28,15.82,1065.24,8.23
US_0005625,256.28,0.31,15.68,1026.77,1123
US_0005628,421.28,0.27,13.14,885.58,622
US_0005629,440.4,0.19,13.84,849.07,200
US_0005630,433.18,0.2,13.83,856.6,754
US_0005633,426.89,0.26,13.67,868.52,1740
US_0005634,409.57,0.25,13.46,896.34,3042
US_0005654,306.84,0.26,14.91,1174.59,8
US_0005655,319.94,0.32,15.07,1179.12,48.7
US_0005660,369.85,0.37,15.08,1187.57,132
US_0005669,381.1878149,0.443449593,15.03298992,1216.045634,1457.048
US_0005673,348.02,0.22,15.23,1195.75,19.1
US_0005678,302.06,0.53,15.54,1188,90.2
US_0005705,368.83,0.26,16.44,921.65,202
US_0005709,1665.55,0.53,11.72,400.93,879
US_0005714,1043.053508,0.196151185,13.83847293,451.8793645,4101.712
US_0005724,961.738382,0.277045663,14.0153645,520.4916272,34976.07
US_0005728,944.9340065,0.275097027,14.2912651,560.9096377,36064.08
US_0005733,320.12,0.3,16.24,955.15,527
US_0005739,266.4324538,1.047201329,15.97463412,1287.693162,735.045
US_0005740,375.68,2.28,16.01,1371.05,94.3
US_0005743,240.01,1.1,16.23,1263.52,1785
US_0005757,425.6,1.53,15.44,1231.09,306
US_0005768,243.9729096,1.039433416,16.9198725,1360.462051,116.9005
US_0005785,135.662497,0.261347176,16.45920751,1414.211733,493.7108
US_0005786,112.45,0.22,16.63,1409.36,121
US_0005791,96.08,0.19,16.91,1406.63,5221
US_0005798,97.75944865,0.229804857,18.04700895,1392.946276,248.2597
US_0005800,98.38,0.3,17.89,1411.28,88.1
US_0005801,47.45,0.02,17.3,1356.38,553
US_0005803,39.98956159,0.01784731,17.75460297,1358.518926,931.1973
US_0005805,73.59,0.14,17.49,1404.06,13355
US_0005807,123.84,0.21,17.4,1443.11,1027
US_0005809,104.1,0.19,17.85,1430.11,2340
US_0005822,499.3,0.22,17.02,577.46,303
US_0005823,816.4843396,0.380295896,16.13226543,542.4552707,221.5479
US_0005828,806.96,0.4,14.96,564.32,281
US_0005829,780.5367025,0.418173537,15.00858664,569.8732479,1122.47
US_0005850,379.82,0.18,17.54,649.42,652
US_0005852,444.23,0.29,17.56,641.46,3439
US_0005856,285.69,0.22,17.47,850.47,574
US_0005862,691.16,0.45,14.98,591.63,1355
US_0005866,486.73,0.36,16.12,766.8,132
US_0005873,426.13,0.19,16.78,799.18,13.3
US_0005874,413.63,0.3,16.78,806.22,62.3
